hora_entrada,permanencia
2023-03-13 16:38:19.798348,21
2023-03-13 16:38:40.708601,27
2023-03-13 16:40:10.029475,23
2023-03-13 16:40:52.628435,45
2023-03-13 16:40:53.387381,51
2023-03-13 16:41:00.000000,24
2023-03-13 16:41:00.000000,19
2023-03-13 16:41:00.000000,12
2023-03-13 16:41:11.431990,31
2023-03-13 16:41:12.294543,20
2023-03-13 16:42:11.006110,29
2023-03-13 16:42:36.901906,21
2023-03-13 16:43:00.000000,16
2023-03-13 16:43:54.035922,32
2023-03-13 16:44:00.000000,14
2023-03-13 16:44:23.998638,35
2023-03-13 16:44:49.126892,24
2023-03-13 16:45:00.000000,14
2023-03-13 16:45:02.817587,38
2023-03-13 16:45:25.595977,18
2023-03-13 16:46:00.000000,35
2023-03-13 16:47:19.264119,34
2023-03-13 16:48:00.000000,11
2023-03-13 16:49:00.000000,16
2023-03-13 16:49:00.000000,16
2023-03-13 16:49:00.000000,38
2023-03-13 16:49:53.878181,29
2023-03-13 16:50:00.000000,49
2023-03-13 16:50:42.552649,15
2023-03-13 16:51:21.942275,31
2023-03-13 16:51:29.420909,19
2023-03-13 16:51:51.042022,36
2023-03-13 16:51:54.935476,31
2023-03-13 16:52:00.000000,27
2023-03-13 16:53:00.000000,22
2023-03-13 16:54:00.000000,31
2023-03-13 16:54:08.948158,27
2023-03-13 16:55:01.832683,10
2023-03-13 16:55:05.173147,35
2023-03-13 16:55:16.940701,5
2023-03-13 16:57:00.000000,32
2023-03-13 16:57:52.367463,24
2023-03-13 16:58:00.000000,23
2023-03-13 16:58:05.080525,20
2023-03-13 16:58:19.006401,21
2023-03-13 16:58:21.966246,36
2023-03-13 16:59:00.000000,19
2023-03-13 16:59:09.443242,21
2023-03-13 16:59:29.556358,20
2023-03-13 17:00:00.000000,20
2023-03-13 17:01:15.168428,15
2023-03-13 17:01:41.606546,19
2023-03-13 17:02:00.000000,16
2023-03-13 17:03:14.327483,33
2023-03-13 17:04:00.000000,14
2023-03-13 17:04:09.971992,11
2023-03-13 17:04:16.264735,37
2023-03-13 17:06:00.000000,31
2023-03-13 17:06:01.600712,16
2023-03-13 17:07:00.000000,40
2023-03-13 17:08:32.144582,20
2023-03-13 17:08:36.603609,24
2023-03-13 17:08:45.548820,20
2023-03-13 17:09:04.413329,29
2023-03-13 17:09:45.946749,12
2023-03-13 17:10:00.000000,21
2023-03-13 17:10:43.463142,22
2023-03-13 17:11:00.000000,14
2023-03-13 17:11:06.754065,13
2023-03-13 17:11:50.118282,38
2023-03-13 17:12:00.000000,13
2023-03-13 17:12:36.705771,28
2023-03-13 17:13:41.241300,25
2023-03-13 17:14:00.000000,41
2023-03-13 17:14:00.000000,24
2023-03-13 17:14:32.262933,43
2023-03-13 17:14:46.848000,12
2023-03-13 17:15:00.000000,18
2023-03-13 17:16:00.000000,32
2023-03-13 17:16:21.021094,37
2023-03-13 17:17:00.000000,22
2023-03-13 17:17:18.919553,38
2023-03-13 17:18:00.000000,33
2023-03-13 17:18:50.287347,29
2023-03-13 17:19:00.000000,35
2023-03-13 17:20:00.000000,27
2023-03-13 17:20:00.000000,31
2023-03-13 17:20:22.232370,37
2023-03-13 17:20:42.761651,16
2023-03-13 17:22:00.000000,23
2023-03-13 17:22:00.000000,26
2023-03-13 17:23:00.000000,33
2023-03-13 17:23:00.000000,30
2023-03-13 17:24:55.825831,10
2023-03-13 17:25:59.003960,12
2023-03-13 17:26:37.079174,19
2023-03-13 17:27:21.655225,46
2023-03-13 17:27:49.501699,30
2023-03-13 17:28:00.000000,21
2023-03-13 17:28:13.158210,29
2023-03-13 17:31:00.000000,41
2023-03-13 17:31:00.000000,40
2023-03-13 17:31:00.000000,33
2023-03-13 17:31:03.256483,22
2023-03-13 17:31:28.336286,26
2023-03-13 17:31:31.130709,13
2023-03-13 17:31:43.054434,30
2023-03-13 17:32:00.000000,16
2023-03-13 17:32:05.661246,29
2023-03-13 17:33:00.000000,15
2023-03-13 17:33:00.000000,29
2023-03-13 17:33:02.545428,12
2023-03-13 17:33:09.446405,21
2023-03-13 17:35:33.220959,65
2023-03-13 17:35:44.505822,27
2023-03-13 17:35:47.374702,18
2023-03-13 17:36:00.000000,17
2023-03-13 17:36:00.000000,14
2023-03-13 17:36:00.000000,27
2023-03-13 17:36:06.579142,16
2023-03-13 17:36:40.637456,25
2023-03-13 17:38:24.794791,9
2023-03-13 17:40:00.000000,36
2023-03-13 17:40:00.000000,21
2023-03-13 17:40:39.669118,31
2023-03-13 17:41:52.042082,12
2023-03-13 17:42:00.000000,38
2023-03-13 17:42:50.256626,24
2023-03-13 17:43:00.000000,12
2023-03-13 17:43:42.445950,42
2023-03-13 17:44:21.132013,14
2023-03-13 17:46:07.131445,38
2023-03-13 17:47:00.000000,19
2023-03-13 17:47:00.000000,37
2023-03-13 17:47:16.560600,21
2023-03-13 17:47:44.308151,25
2023-03-13 17:48:00.000000,32
2023-03-13 17:48:27.793156,44
2023-03-13 17:49:00.000000,22
2023-03-13 17:49:08.081932,32
2023-03-13 17:50:00.000000,18
2023-03-13 17:51:01.828001,27
2023-03-13 17:51:09.304721,12
2023-03-13 17:51:13.100759,25
2023-03-13 17:51:36.776890,37
2023-03-13 17:51:41.121001,29
2023-03-13 17:52:00.000000,33
2023-03-13 17:52:00.000000,39
2023-03-13 17:52:00.000000,37
2023-03-13 17:52:44.360061,29
2023-03-13 17:53:00.000000,39
2023-03-13 17:53:00.000000,18
2023-03-13 17:53:25.256842,34
2023-03-13 17:53:35.358550,31
2023-03-13 17:54:00.000000,22
2023-03-13 17:55:00.000000,23
2023-03-13 17:56:00.000000,11
2023-03-13 17:56:19.047493,27
2023-03-13 17:57:00.000000,21
2023-03-13 17:57:13.543507,24
2023-03-13 17:57:35.492302,46
2023-03-13 17:57:55.372157,32
2023-03-13 17:58:17.559757,46
2023-03-13 17:59:17.871993,38
2023-03-13 18:00:00.000000,12
2023-03-13 18:02:00.000000,18
2023-03-13 18:02:00.000000,34
2023-03-13 18:02:00.000000,27
2023-03-13 18:02:00.000000,27
2023-03-13 18:02:07.476659,31
2023-03-13 18:02:39.199638,34
2023-03-13 18:02:48.798355,27
2023-03-13 18:03:24.109913,32
2023-03-13 18:04:09.102530,22
2023-03-13 18:05:00.000000,29
2023-03-13 18:05:43.946028,22
2023-03-13 18:05:44.498888,27
2023-03-13 18:06:00.000000,40
2023-03-13 18:07:34.768301,27
2023-03-13 18:08:21.850672,20
2023-03-13 18:08:59.911915,23
2023-03-13 18:09:23.508608,26
2023-03-13 18:09:26.281062,31
2023-03-13 18:09:55.211115,24
2023-03-13 18:10:00.000000,11
2023-03-13 18:10:49.107790,14
2023-03-13 18:11:00.000000,21
2023-03-13 18:11:09.644550,31
2023-03-13 18:11:26.424448,31
2023-03-13 18:11:59.804481,20
2023-03-13 18:12:00.058166,7
2023-03-13 18:12:04.142247,21
2023-03-13 18:12:51.294520,15
2023-03-13 18:13:00.000000,24
2023-03-13 18:13:00.000000,25
2023-03-13 18:13:25.644400,42
2023-03-13 18:14:00.000000,29
2023-03-13 18:14:34.323260,13
2023-03-13 18:14:52.515936,31
2023-03-13 18:15:33.440150,16
2023-03-13 18:16:00.000000,31
2023-03-13 18:19:00.000000,33
2023-03-13 18:19:00.000000,35
2023-03-13 18:19:00.000000,21
2023-03-13 18:20:02.898293,37
2023-03-13 18:21:00.000000,26
2023-03-13 18:21:23.418407,39
2023-03-13 18:21:56.599422,25
2023-03-13 18:23:05.345742,21
2023-03-13 18:23:16.450012,28
2023-03-13 18:23:22.374559,24
2023-03-13 18:25:00.000000,6
2023-03-13 18:25:30.878769,32
2023-03-13 18:26:00.000000,15
2023-03-13 18:27:38.863999,23
2023-03-13 18:28:22.011908,32
2023-03-13 18:28:30.940598,34
2023-03-13 18:28:48.865610,32
2023-03-13 18:29:18.142546,7
2023-03-13 18:29:49.067019,21
2023-03-13 18:30:00.000000,27
2023-03-13 18:31:00.000000,17
2023-03-13 18:31:36.318999,36
2023-03-13 18:32:00.000000,9
2023-03-13 18:32:00.000000,19
2023-03-13 18:32:11.409871,10
2023-03-13 18:34:41.821556,34
2023-03-13 18:34:46.758265,32
2023-03-13 18:34:47.690455,31
2023-03-13 18:34:50.080540,31
2023-03-13 18:35:00.000000,27
2023-03-13 18:35:03.762103,36
2023-03-13 18:36:10.324572,24
2023-03-13 18:36:34.155993,22
2023-03-13 18:36:45.897895,19
2023-03-13 18:37:00.000000,28
2023-03-13 18:37:04.477466,15
2023-03-13 18:39:00.000000,32
2023-03-13 18:39:03.910584,38
2023-03-13 18:40:00.000000,46
2023-03-13 18:40:00.000000,24
2023-03-13 18:40:00.000000,46
2023-03-13 18:41:12.145621,11
2023-03-13 18:41:59.210880,18
2023-03-13 18:42:04.000693,29
2023-03-13 18:42:46.248313,35
2023-03-13 18:43:26.639513,27
2023-03-13 18:44:00.000000,33
2023-03-13 18:44:00.000000,46
2023-03-13 18:44:20.341788,31
2023-03-13 18:44:25.381273,21
2023-03-13 18:45:28.740684,21
2023-03-13 18:46:55.404025,41
2023-03-13 18:47:00.000000,34
2023-03-13 18:47:02.393987,32
2023-03-13 18:48:00.000000,17
2023-03-13 18:48:31.123884,26
2023-03-13 18:49:00.000000,33
2023-03-13 18:49:54.695549,20
2023-03-13 18:50:00.000000,26
2023-03-13 18:50:39.910643,14
2023-03-13 18:51:00.000000,17
2023-03-13 18:51:00.000000,25
2023-03-13 18:51:00.000000,17
2023-03-13 18:52:00.000000,24
2023-03-13 18:52:00.000000,11
2023-03-13 18:52:00.000000,21
2023-03-13 18:52:43.711622,31
2023-03-13 18:52:50.845745,15
2023-03-13 18:53:00.000000,10
2023-03-13 18:54:00.000000,22
2023-03-13 18:54:02.140284,31
2023-03-13 18:54:21.629229,19
2023-03-13 18:54:49.133264,13
2023-03-13 18:55:00.000000,31
2023-03-13 18:56:01.394365,20
2023-03-13 18:57:05.772026,41
2023-03-13 18:59:00.386318,13
2023-03-13 18:59:10.153545,28
2023-03-13 18:59:54.220844,23
2023-03-13 19:00:46.442101,31
2023-03-13 19:00:54.786354,8
2023-03-13 19:02:06.200489,11
2023-03-13 19:02:09.939903,22
2023-03-13 19:02:30.923520,30
2023-03-13 19:02:48.541698,29
2023-03-13 19:02:51.754648,45
2023-03-13 19:03:23.527745,23
2023-03-13 19:04:34.627523,31
2023-03-13 19:04:59.977144,18
2023-03-13 19:07:37.897748,45
2023-03-13 19:08:15.945453,13
2023-03-13 19:08:33.700546,21
2023-03-13 19:08:48.044038,21
2023-03-13 19:09:15.394341,16
2023-03-13 19:10:14.567480,42
2023-03-13 19:11:11.828017,8
2023-03-13 19:11:37.940910,22
2023-03-13 19:11:43.383561,17
2023-03-13 19:11:51.640724,38
2023-03-13 19:11:53.283415,33
2023-03-13 19:13:27.656651,15
2023-03-13 19:14:36.502768,7
2023-03-13 19:14:40.318092,37
2023-03-13 19:17:10.122243,28
2023-03-13 19:17:49.507461,21
2023-03-13 19:18:33.864806,15
2023-03-13 19:18:34.014706,13
2023-03-13 19:19:36.428145,26
2023-03-13 19:21:14.051821,24
2023-03-13 19:22:56.042708,44
2023-03-13 19:23:29.854014,22
2023-03-13 19:23:30.125470,17
2023-03-13 19:24:24.666464,14
2023-03-13 19:24:36.381647,40
2023-03-13 19:25:00.858455,35
2023-03-13 19:25:02.071803,8
2023-03-13 19:25:59.091276,37
2023-03-13 19:26:39.079090,13
2023-03-13 19:27:42.508283,17
2023-03-13 19:27:54.162068,41
2023-03-13 19:28:00.333238,15
2023-03-13 19:28:12.187137,19
2023-03-13 19:28:32.828560,25
2023-03-13 19:30:47.031320,5
2023-03-13 19:31:03.186258,29
2023-03-13 19:31:27.417920,13
2023-03-13 19:32:14.123229,33
2023-03-13 19:32:50.361761,28
2023-03-13 19:34:31.840585,30
2023-03-13 19:35:03.081000,22
2023-03-13 19:36:05.780637,25
2023-03-13 19:36:14.079699,6
2023-03-13 19:36:23.944516,30
2023-03-13 19:38:34.182035,29
2023-03-13 19:38:38.095054,22
2023-03-13 19:39:54.147320,42
2023-03-13 19:40:25.392393,20
2023-03-13 19:40:36.654320,20
2023-03-13 19:40:58.670025,10
2023-03-13 19:41:00.355240,14
2023-03-13 19:45:13.928539,26
2023-03-13 19:45:33.272593,12
2023-03-13 19:46:03.881683,17
2023-03-13 19:48:49.033635,35
2023-03-13 19:49:15.232842,47
2023-03-13 19:50:09.241913,26
2023-03-13 19:51:13.098860,21
2023-03-13 19:51:39.643918,22
2023-03-13 19:51:51.687652,27
2023-03-13 19:52:43.818308,36
2023-03-13 19:54:39.270036,28
2023-03-13 19:55:24.815107,31
2023-03-13 19:56:12.789741,11
2023-03-13 19:57:36.214657,19
2023-03-13 19:57:37.990859,22
2023-03-13 19:59:40.281129,15
2023-03-13 20:00:51.979293,39
2023-03-13 20:01:27.331977,18
2023-03-13 20:03:18.620063,23
2023-03-13 20:05:11.087558,14
2023-03-13 20:06:02.652434,35
2023-03-13 20:06:16.097804,16
2023-03-13 20:06:47.133081,27
2023-03-13 20:07:29.668380,29
2023-03-13 20:08:04.196982,25
2023-03-13 20:08:13.125940,22
2023-03-13 20:09:39.037250,33
2023-03-13 20:09:51.003229,14
2023-03-13 20:10:00.119840,5
2023-03-13 20:10:06.631563,23
2023-03-13 20:10:10.298975,42
2023-03-13 20:10:38.111886,16
2023-03-13 20:11:54.766649,34
2023-03-13 20:13:29.536428,27
2023-03-13 20:13:48.292763,17
2023-03-13 20:14:01.459215,28
2023-03-13 20:15:58.666753,21
2023-03-13 20:16:15.406593,18
2023-03-13 20:16:22.360892,26
2023-03-13 20:17:42.782062,11
2023-03-13 20:17:47.519185,7
2023-03-13 20:17:58.467451,34
2023-03-13 20:19:27.999016,33
2023-03-13 20:20:04.604024,13
2023-03-13 20:20:25.800627,30
2023-03-13 20:20:59.756548,18
2023-03-13 20:22:40.614372,32
2023-03-13 20:23:30.216397,16
2023-03-13 20:23:43.646008,39
2023-03-13 20:27:46.276160,44
2023-03-13 20:28:06.703133,28
2023-03-13 20:28:16.077407,39
2023-03-13 20:28:36.775124,21
2023-03-13 20:29:18.552339,30
2023-03-13 20:30:22.402267,37
2023-03-13 20:30:22.727354,20
2023-03-13 20:30:30.594453,26
2023-03-13 20:31:02.324755,28
2023-03-13 20:31:57.485491,31
2023-03-13 20:32:05.495733,32
2023-03-13 20:32:10.400561,34
2023-03-13 20:33:17.752498,31
2023-03-13 20:33:53.376371,16
2023-03-13 20:35:05.013503,17
2023-03-13 20:35:38.278122,26
2023-03-13 20:37:55.999001,32
2023-03-13 20:39:05.024512,39
2023-03-13 20:39:50.263911,29
2023-03-13 20:41:41.204301,35
2023-03-13 20:41:58.853357,20
2023-03-13 20:42:03.482621,28
2023-03-13 20:42:27.449937,35
2023-03-13 20:43:12.368701,26
2023-03-13 20:46:00.973458,21
2023-03-13 20:47:24.323614,39
2023-03-13 20:47:53.239902,33
2023-03-13 20:51:24.657335,14
2023-03-13 20:53:53.639684,35
2023-03-13 20:55:38.524360,20
2023-03-13 20:56:33.533503,11
2023-03-13 20:57:53.409387,24
2023-03-13 20:58:53.958645,35
2023-03-13 20:59:27.139989,36
2023-03-13 21:00:53.185003,28
2023-03-13 21:00:58.429480,23
2023-03-13 21:01:34.769090,22
2023-03-13 21:01:51.899203,27
2023-03-13 21:02:58.641696,11
2023-03-13 21:03:36.656789,19
2023-03-13 21:04:57.358278,26
2023-03-13 21:06:35.931869,38
2023-03-13 21:07:28.574528,22
2023-03-13 21:08:32.790160,25
2023-03-13 21:09:09.674473,41
2023-03-13 21:10:43.369636,19
2023-03-13 21:10:49.226172,33
2023-03-13 21:10:52.171693,15
2023-03-13 21:11:54.613098,38
2023-03-13 21:11:58.593252,50
2023-03-13 21:12:17.879488,27
2023-03-13 21:13:01.543454,25
2023-03-13 21:13:26.451209,39
2023-03-13 21:16:52.284059,14
2023-03-13 21:19:19.878955,18
2023-03-13 21:19:34.298917,30
2023-03-13 21:19:53.167551,26
2023-03-13 21:19:55.656648,37
2023-03-13 21:20:51.758314,10
2023-03-13 21:22:23.346098,28
2023-03-13 21:24:21.088250,21
2023-03-13 21:25:43.627718,46
2023-03-13 21:26:39.622893,26
2023-03-13 21:28:43.470664,22
2023-03-13 21:28:45.335170,35
2023-03-13 21:29:35.762624,22
2023-03-14 08:15:11.080427,18
2023-03-14 08:15:25.946906,22
2023-03-14 08:17:37.816068,20
2023-03-14 08:18:04.396827,31
2023-03-14 08:18:33.397282,24
2023-03-14 08:19:14.765034,28
2023-03-14 08:19:33.206049,18
2023-03-14 08:19:33.881573,22
2023-03-14 08:19:56.695155,20
2023-03-14 08:20:00.000000,10
2023-03-14 08:22:05.203943,35
2023-03-14 08:22:47.721025,22
2023-03-14 08:22:58.731575,19
2023-03-14 08:23:31.491752,22
2023-03-14 08:24:02.248383,18
2023-03-14 08:25:44.657398,25
2023-03-14 08:26:30.322507,30
2023-03-14 08:27:34.109983,25
2023-03-14 08:27:48.329331,9
2023-03-14 08:28:40.006900,16
2023-03-14 08:29:01.477195,35
2023-03-14 08:29:53.938586,22
2023-03-14 08:30:06.537765,11
2023-03-14 08:30:10.747986,48
2023-03-14 08:30:12.080620,14
2023-03-14 08:30:16.142692,11
2023-03-14 08:31:29.521691,20
2023-03-14 08:32:14.403885,23
2023-03-14 08:33:13.811544,29
2023-03-14 08:35:00.123328,34
2023-03-14 08:35:03.830608,25
2023-03-14 08:35:16.468446,25
2023-03-14 08:35:27.376120,13
2023-03-14 08:36:37.457813,35
2023-03-14 08:38:31.468868,15
2023-03-14 08:38:33.598003,16
2023-03-14 08:38:36.336810,18
2023-03-14 08:39:54.968327,32
2023-03-14 08:43:33.369734,40
2023-03-14 08:44:41.660547,26
2023-03-14 08:45:42.026505,24
2023-03-14 08:46:39.938523,38
2023-03-14 08:49:29.490041,29
2023-03-14 08:49:41.486406,34
2023-03-14 08:49:43.303811,11
2023-03-14 08:51:38.327775,34
2023-03-14 08:52:56.459025,13
2023-03-14 08:53:19.402419,20
2023-03-14 08:54:08.156742,23
2023-03-14 08:54:15.485639,35
2023-03-14 08:54:22.113470,37
2023-03-14 08:55:11.499163,27
2023-03-14 08:56:54.751688,14
2023-03-14 08:57:00.972303,25
2023-03-14 08:58:37.937326,7
2023-03-14 08:58:42.737426,22
2023-03-14 08:58:44.169314,31
2023-03-14 08:58:59.529884,13
2023-03-14 08:59:25.834412,28
2023-03-14 09:02:36.076859,17
2023-03-14 09:03:53.857632,19
2023-03-14 09:04:00.000000,37
2023-03-14 09:04:22.319654,9
2023-03-14 09:04:31.271321,18
2023-03-14 09:06:29.266563,39
2023-03-14 09:07:01.427313,17
2023-03-14 09:07:25.979661,13
2023-03-14 09:08:04.927369,23
2023-03-14 09:09:22.779084,27
2023-03-14 09:10:15.189449,31
2023-03-14 09:10:24.383543,13
2023-03-14 09:11:13.576936,23
2023-03-14 09:11:21.945595,7
2023-03-14 09:11:35.699254,26
2023-03-14 09:11:40.801009,22
2023-03-14 09:13:02.404150,20
2023-03-14 09:13:46.016765,13
2023-03-14 09:14:47.171168,35
2023-03-14 09:15:00.000000,23
2023-03-14 09:15:44.526176,24
2023-03-14 09:16:51.682503,31
2023-03-14 09:16:55.993653,24
2023-03-14 09:18:26.581003,35
2023-03-14 09:18:45.727446,24
2023-03-14 09:19:05.415953,30
2023-03-14 09:19:06.379983,25
2023-03-14 09:19:06.839648,20
2023-03-14 09:19:20.310886,16
2023-03-14 09:22:16.360359,13
2023-03-14 09:22:36.691347,21
2023-03-14 09:23:00.000000,23
2023-03-14 09:23:46.872561,39
2023-03-14 09:30:18.193400,17
2023-03-14 09:30:41.546433,17
2023-03-14 09:31:31.294030,30
2023-03-14 09:32:36.837320,16
2023-03-14 09:33:08.744388,23
2023-03-14 09:33:16.009585,27
2023-03-14 09:33:31.379818,24
2023-03-14 09:33:37.928229,27
2023-03-14 09:34:03.675429,38
2023-03-14 09:34:45.187250,26
2023-03-14 09:35:07.113771,29
2023-03-14 09:35:14.549516,30
2023-03-14 09:36:44.618435,18
2023-03-14 09:36:48.532124,50
2023-03-14 09:40:33.688844,7
2023-03-14 09:40:59.668617,33
2023-03-14 09:41:47.573904,34
2023-03-14 09:42:10.750215,25
2023-03-14 09:42:24.096150,26
2023-03-14 09:44:54.468568,25
2023-03-14 09:47:03.322892,25
2023-03-14 09:48:10.172179,35
2023-03-14 09:48:37.528017,18
2023-03-14 09:48:38.921416,21
2023-03-14 09:49:44.351221,20
2023-03-14 09:49:56.328063,16
2023-03-14 09:50:20.417612,16
2023-03-14 09:50:59.807307,7
2023-03-14 09:53:53.797428,23
2023-03-14 09:54:03.177097,29
2023-03-14 09:54:06.578497,30
2023-03-14 09:58:14.253684,45
2023-03-14 09:58:17.542283,21
2023-03-14 09:58:58.163748,19
2023-03-14 09:59:12.843457,13
2023-03-14 10:00:26.067129,18
2023-03-14 10:01:00.000000,54
2023-03-14 10:01:00.000000,12
2023-03-14 10:01:47.646739,26
2023-03-14 10:02:00.000000,30
2023-03-14 10:02:50.039223,11
2023-03-14 10:02:52.187080,36
2023-03-14 10:04:00.000000,27
2023-03-14 10:04:16.273321,37
2023-03-14 10:04:58.343406,16
2023-03-14 10:05:23.964729,15
2023-03-14 10:05:48.855430,31
2023-03-14 10:07:17.359103,24
2023-03-14 10:07:45.067475,36
2023-03-14 10:08:37.918497,32
2023-03-14 10:09:02.071595,18
2023-03-14 10:10:00.000000,26
2023-03-14 10:10:14.124056,34
2023-03-14 10:10:49.670600,9
2023-03-14 10:11:21.189984,26
2023-03-14 10:11:35.736592,26
2023-03-14 10:11:46.181783,18
2023-03-14 10:12:09.381786,35
2023-03-14 10:12:20.872517,17
2023-03-14 10:12:31.639003,18
2023-03-14 10:12:38.384165,12
2023-03-14 10:12:45.012994,19
2023-03-14 10:12:47.979065,25
2023-03-14 10:14:00.000000,21
2023-03-14 10:15:09.937314,19
2023-03-14 10:16:31.842936,28
2023-03-14 10:18:00.000000,27
2023-03-14 10:18:08.409915,9
2023-03-14 10:19:10.025927,21
2023-03-14 10:20:10.013215,20
2023-03-14 10:20:45.814980,23
2023-03-14 10:21:00.000000,24
2023-03-14 10:22:00.000000,11
2023-03-14 10:22:00.000000,44
2023-03-14 10:22:11.577838,15
2023-03-14 10:22:21.101079,14
2023-03-14 10:24:00.000000,8
2023-03-14 10:24:03.346553,29
2023-03-14 10:24:59.531764,44
2023-03-14 10:26:24.357091,34
2023-03-14 10:26:37.986243,14
2023-03-14 10:28:16.819656,27
2023-03-14 10:29:55.181133,31
2023-03-14 10:30:18.101451,36
2023-03-14 10:30:38.925199,15
2023-03-14 10:30:56.536882,18
2023-03-14 10:31:00.000000,32
2023-03-14 10:31:03.231533,37
2023-03-14 10:31:16.522953,22
2023-03-14 10:32:47.715543,29
2023-03-14 10:32:51.500941,35
2023-03-14 10:33:27.936891,31
2023-03-14 10:35:00.000000,34
2023-03-14 10:35:55.669516,25
2023-03-14 10:36:54.640308,35
2023-03-14 10:37:00.000000,17
2023-03-14 10:37:05.698249,25
2023-03-14 10:37:09.435562,9
2023-03-14 10:37:42.177755,24
2023-03-14 10:39:35.813479,29
2023-03-14 10:42:40.161633,8
2023-03-14 10:43:18.502401,44
2023-03-14 10:43:36.504652,28
2023-03-14 10:44:00.000000,24
2023-03-14 10:44:00.000000,32
2023-03-14 10:44:24.352271,19
2023-03-14 10:44:28.976994,26
2023-03-14 10:45:11.784186,25
2023-03-14 10:45:39.268913,5
2023-03-14 10:46:00.000000,33
2023-03-14 10:47:13.979944,14
2023-03-14 10:48:14.404947,33
2023-03-14 10:48:51.254091,22
2023-03-14 10:49:02.739542,20
2023-03-14 10:50:00.000000,49
2023-03-14 10:50:45.113458,30
2023-03-14 10:50:49.884846,20
2023-03-14 10:51:00.000000,29
2023-03-14 10:52:40.998939,24
2023-03-14 10:53:14.578263,36
2023-03-14 10:53:33.665202,12
2023-03-14 10:53:48.026887,15
2023-03-14 10:53:57.440534,6
2023-03-14 10:54:59.327589,23
2023-03-14 10:57:07.126917,34
2023-03-14 10:57:12.500477,13
2023-03-14 10:57:25.923701,12
2023-03-14 10:57:50.240711,22
2023-03-14 10:58:00.000000,29
2023-03-14 10:58:04.328297,26
2023-03-14 10:59:00.000000,33
2023-03-14 10:59:03.339890,9
2023-03-14 10:59:29.835822,22
2023-03-14 11:00:43.775938,41
2023-03-14 11:01:54.008583,30
2023-03-14 11:02:08.228612,43
2023-03-14 11:03:00.000000,40
2023-03-14 11:03:42.156903,17
2023-03-14 11:04:00.000000,16
2023-03-14 11:05:00.000000,28
2023-03-14 11:05:00.000000,25
2023-03-14 11:05:12.582810,11
2023-03-14 11:05:41.584061,37
2023-03-14 11:06:00.086574,32
2023-03-14 11:06:15.866589,14
2023-03-14 11:07:00.000000,37
2023-03-14 11:07:16.952605,26
2023-03-14 11:07:28.341820,26
2023-03-14 11:08:26.223235,31
2023-03-14 11:08:45.236742,9
2023-03-14 11:09:00.000000,37
2023-03-14 11:09:05.873732,40
2023-03-14 11:11:00.000000,36
2023-03-14 11:11:00.000000,22
2023-03-14 11:11:00.000000,17
2023-03-14 11:11:00.000000,27
2023-03-14 11:13:16.006998,28
2023-03-14 11:14:00.000000,27
2023-03-14 11:14:00.000000,27
2023-03-14 11:15:00.000000,31
2023-03-14 11:15:00.000000,27
2023-03-14 11:15:00.000000,18
2023-03-14 11:15:07.630475,26
2023-03-14 11:15:43.318254,17
2023-03-14 11:16:00.000000,32
2023-03-14 11:16:08.227453,38
2023-03-14 11:16:30.874603,17
2023-03-14 11:16:42.838202,21
2023-03-14 11:17:00.292423,30
2023-03-14 11:17:38.884289,24
2023-03-14 11:18:18.923876,21
2023-03-14 11:18:48.582808,17
2023-03-14 11:19:16.546812,37
2023-03-14 11:20:13.634841,25
2023-03-14 11:21:00.386674,25
2023-03-14 11:21:07.377918,23
2023-03-14 11:21:12.337987,26
2023-03-14 11:21:46.149473,13
